ID,Severity,Start_Lat,Start_Lng,State,cluster
A-1964190,2,33.965092,-80.996155,SC,4
A-1964651,2,30.247159999999997,-97.732986,TX,2
A-1965517,3,34.148506,-118.15490700000001,CA,5
A-1966277,2,42.841309,-83.73673199999998,MI,1
A-1966616,2,30.469859999999997,-91.058083,LA,2
A-1967024,3,41.346176,-73.651749,NY,6
A-1967626,2,26.621691,-81.109383,FL,3
A-1967641,2,25.953429999999997,-80.29438,FL,3
A-1968039,2,44.755718,-92.832542,MN,1
A-1968097,3,38.771011,-90.40553299999999,MO,1
A-1968442,2,35.088058000000004,-89.89723199999996,TN,4
A-1968808,3,35.104679,-106.628983,NM,5
A-1969083,3,34.492129999999996,-118.62088,CA,5
A-1969421,2,40.969840999999995,-73.77250699999998,NY,6
A-1969511,3,40.901634,-74.13700899999998,NJ,6
A-1969533,2,41.748829,-71.121178,MA,6
A-1969622,2,38.126953,-85.74897,KY,4
A-1969678,2,39.742385999999996,-84.166733,OH,6
A-1969690,2,41.458042,-83.622231,OH,1
A-1970182,2,30.15901,-81.550781,FL,3
A-1970407,2,42.008549,-87.785759,IL,1
A-1970779,2,36.060757,-86.91613000000002,TN,4
A-1971245,2,35.034915999999996,-120.48240700000001,CA,5
A-1971566,2,40.779694,-73.943901,NY,6
A-1971829,2,38.247184999999995,-85.700722,KY,4
A-1972780,2,35.62352,-97.53125,OK,4
A-1972845,2,30.451497999999997,-91.112076,LA,2
A-1974329,2,35.942806,-78.559471,NC,4
A-1974457,2,28.699249,-81.57135799999998,FL,3
A-1975329,2,36.139107,-86.733109,TN,4
A-1975783,2,35.495312,-120.68034399999999,CA,5
A-1976002,2,43.023579,-83.70356,MI,1
A-1976228,2,40.192692,-79.041428,PA,6
A-1976583,3,35.792374,-78.745468,NC,4
A-1976671,3,25.901032999999998,-80.348495,FL,3
A-1977488,2,32.817638,-96.871048,TX,2
A-1978004,2,38.273617,-122.27278100000001,CA,0
A-1978140,2,33.901951000000004,-118.27401699999999,CA,5
A-1978158,2,33.795769,-117.877983,CA,5
A-1978281,3,33.952717,-118.36921699999999,CA,5
A-1978557,3,32.273567,-81.08000899999998,SC,4
A-1978897,2,34.200909,-118.966103,CA,5
A-1979001,3,34.031909999999996,-118.417068,CA,5
A-1979624,3,33.759064,-117.464745,CA,5
A-1979897,2,39.775871,-75.491913,DE,6
A-1979965,2,38.938969,-77.518333,VA,6
A-1980016,2,39.91611500000001,-83.015785,OH,6
A-1980381,3,27.779861,-82.660484,FL,3
A-1980591,2,33.388531,-82.02671099999998,GA,4
A-1980737,2,38.8433,-90.861519,MO,1
A-1981160,2,36.136348999999996,-86.79447900000002,TN,4
A-1981221,2,32.295891,-93.56423199999999,LA,2
A-1981240,2,29.750259000000003,-95.462959,TX,2
A-1981258,3,30.031055,-95.256828,TX,2
A-1981297,2,36.11338,-95.851097,OK,4
A-1981363,3,40.306332,-104.980598,CO,0
A-1981439,2,33.655071,-112.027702,AZ,5
A-1981575,2,37.727921,-121.106361,CA,0
A-1981611,2,38.442181,-120.857323,CA,0
A-1981617,2,37.999736999999996,-122.32248700000001,CA,0
A-1981691,2,34.181881,-117.443298,CA,5
A-1981772,2,42.548859,-71.309303,MA,6
A-1982344,2,35.088089000000004,-80.865501,NC,4
A-1982800,3,30.192498999999998,-81.72760799999998,FL,3
A-1983445,2,30.396006,-86.427498,FL,2
A-1983504,2,29.716619,-95.557983,TX,2
A-1984307,3,41.379795,-71.903572,CT,6
A-1984956,2,34.956478000000004,-82.00993299999998,SC,4
A-1985703,3,29.926025,-95.301888,TX,2
A-1985821,2,39.678290999999994,-104.94074199999999,CO,0
A-1986208,3,33.774502000000005,-118.07328000000001,CA,5
A-1986454,3,43.142212,-77.586189,NY,6
A-1986749,3,39.240025,-84.449837,OH,6
A-1987204,2,34.659771,-82.93235,SC,4
A-1987319,4,33.67329,-84.32769,GA,4
A-1987530,2,29.351629,-98.516258,TX,2
A-1988269,3,37.779083,-122.23744199999999,CA,0
A-1988358,2,40.601219,-124.170151,CA,0
A-1989218,2,26.70627600000001,-80.08228299999998,FL,3
A-1989283,2,28.135659999999998,-82.463173,FL,3
A-1989345,2,34.640419,-82.437424,SC,4
A-1989426,3,33.823372,-84.357681,GA,4
A-1990130,2,29.79322100000001,-95.52217900000001,TX,2
A-1990290,2,41.072829999999996,-111.978729,UT,0
A-1990339,2,33.668911,-112.06601699999999,AZ,5
A-1990451,2,45.560471,-122.661484,OR,7
A-1990458,2,45.521460999999995,-122.63828999999998,OR,7
A-1990879,2,35.077221,-82.555588,SC,4
A-1990904,2,35.2369,-80.73786899999998,NC,4
A-1991215,3,33.524075,-112.112328,AZ,5
A-1992328,2,40.242928000000006,-75.585594,PA,6
A-1992854,2,25.809185,-80.25930799999998,FL,3
A-1993145,3,38.592796,-90.50872,MO,1
A-1993515,2,35.07383,-89.985664,TN,4
A-1993592,2,36.050468,-86.614731,TN,4
A-1993710,2,40.574463,-111.43412,UT,0
A-1993970,2,34.035095,-118.333626,CA,5
A-1994051,2,34.118961,-118.162682,CA,5
A-1994396,3,38.871887,-77.04512,VA,6
A-1994724,2,37.56572,-77.42141,VA,6
A-1994788,2,26.12174,-80.173927,FL,3
A-1994820,2,28.52029000000001,-82.491783,FL,3
A-1995106,2,33.041129999999995,-80.134392,SC,4
A-1995356,2,30.422040999999997,-97.659286,TX,2
A-1995912,2,38.160133,-121.68638600000001,CA,0
A-1996048,3,33.81422,-118.176331,CA,5
A-1996654,2,37.574932000000004,-77.46138,VA,6
A-1996730,2,37.577438,-77.395775,VA,6
A-1996879,3,28.261055,-81.613197,FL,3
A-1997629,3,33.671917,-86.830345,AL,4
A-1997849,2,33.409061,-111.97253400000001,AZ,5
A-1997936,3,47.776718,-122.31868700000001,WA,7
A-1998311,2,42.990311,-83.737282,MI,1
A-1998327,3,43.070751,-73.751411,NY,6
A-1999631,2,30.344079999999998,-97.705063,TX,2
A-1999934,2,29.81269600000001,-95.563553,TX,2
A-2000048,2,33.464915999999995,-112.409523,AZ,5
A-2000200,2,37.684814,-122.47126000000002,CA,0
A-2000523,2,42.443005,-83.75457800000002,MI,1
A-2000856,2,38.236774,-85.752937,KY,4
A-2000916,2,35.590839,-82.450974,NC,4
A-2001159,2,35.82431,-78.314583,NC,4
A-2001218,2,26.37442,-80.17014300000002,FL,3
A-2001384,2,33.845852,-79.28426400000002,SC,4
A-2001476,2,33.960629,-84.061325,GA,4
A-2001860,2,32.890331,-96.962563,TX,2
A-2002080,2,34.205971000000005,-86.847183,AL,4
A-2002610,2,34.031909999999996,-118.417068,CA,5
A-2002815,2,41.178398,-73.194283,CT,6
A-2003034,3,30.216019,-81.513931,FL,3
A-2003211,3,36.101383,-86.764656,TN,4
A-2003246,3,29.745569,-95.36128199999999,TX,2
A-2003657,2,25.900209,-80.324471,FL,3
A-2004190,3,33.930240999999995,-118.280624,CA,5
A-2004731,2,35.149029,-80.833069,NC,4
A-2004806,2,35.701694,-78.669304,NC,4
A-2005136,2,34.910579999999996,-82.307289,SC,4
A-2005599,2,32.851074,-96.769913,TX,2
A-2005692,2,36.316292,-86.87655600000002,TN,4
A-2006310,3,33.930878,-118.36412800000001,CA,5
A-2006313,2,42.827888,-78.791336,NY,6
A-2007548,2,29.516890000000004,-98.499268,TX,2
A-2007699,2,30.46957,-91.12661,LA,2
A-2007950,2,29.66637,-95.49202700000001,TX,2
A-2008583,2,43.03038,-83.831978,MI,1
A-2009218,2,35.8372,-78.614143,NC,4
A-2009376,2,34.714882,-81.193558,SC,4
A-2009986,3,30.535767,-91.175919,LA,2
A-2010299,3,39.623901000000004,-104.901772,CO,0
A-2010443,2,33.348942,-111.98040800000001,AZ,5
A-2010451,2,33.313431,-111.828949,AZ,5
A-2010457,2,33.46637,-111.735909,AZ,5
A-2010594,2,37.600689,-120.99353799999999,CA,0
A-2011238,2,40.571247,-74.32860600000002,NJ,6
A-2011297,2,40.689796,-73.633018,NY,6
A-2011573,2,39.031909999999996,-77.04834699999998,MD,6
A-2011994,2,35.79259099999999,-78.635712,NC,4
A-2012405,2,27.962459999999997,-82.711777,FL,3
A-2012500,2,28.321501,-81.571609,FL,3
A-2012590,2,34.841049,-82.36395300000002,SC,4
A-2012643,2,34.967758,-82.399681,SC,4
A-2013159,2,44.966316,-93.27795400000001,MN,1
A-2013262,2,42.026031,-87.813988,IL,1
A-2013553,3,30.16819000000001,-97.784599,TX,2
A-2013938,2,33.028118,-96.829376,TX,2
A-2014237,2,29.689690000000002,-95.55748,TX,2
A-2014618,3,33.434742,-112.03771200000001,AZ,5
A-2014782,2,35.174427,-106.593781,NM,5
A-2015911,2,34.912319000000004,-111.64135700000001,AZ,5
A-2016065,2,33.901825,-117.46672099999999,CA,5
A-2016109,2,34.155632000000004,-118.43145,CA,5
A-2016412,3,42.966576,-87.91986800000002,WI,1
A-2016591,2,37.361931,-120.650993,CA,0
A-2017563,2,28.065528999999998,-82.504784,FL,3
A-2017793,3,30.20035,-81.554337,FL,3
A-2018293,2,36.058331,-95.894882,OK,4
A-2018617,2,33.437801,-111.870392,AZ,5
A-2018803,2,37.707451,-122.454399,CA,0
A-2019610,2,35.051029,-80.76960799999998,NC,4
A-2019910,2,28.222466999999998,-81.318405,FL,3
A-2020245,2,44.86594,-93.154022,MN,1
A-2020349,2,42.00695,-88.315163,IL,1
A-2020535,2,30.259781,-97.693329,TX,2
A-2020537,2,30.338729999999998,-97.682289,TX,2
A-2021130,2,33.495049,-112.097771,AZ,5
A-2021618,2,42.97443,-83.672668,MI,1
A-2021715,2,40.099468,-75.196182,PA,6
A-2021933,2,39.853321,-86.236328,IN,1
A-2022056,2,35.229546,-80.774597,NC,4
A-2022758,3,41.185134999999995,-96.108948,NE,1
A-2022929,4,32.842636,-97.342636,TX,2
A-2023190,2,36.177052,-95.89290600000001,OK,4
A-2023590,2,33.29435,-111.388702,AZ,5
A-2023618,2,33.596882,-112.02179699999999,AZ,5
A-2023889,2,33.992661,-117.153748,CA,5
A-2024194,2,40.702171,-73.332619,NY,6
A-2024686,2,26.692949,-80.145767,FL,3
A-2025043,2,33.360901,-81.990662,GA,4
A-2025128,2,40.665642,-89.579002,IL,1
A-2025254,2,29.609135,-98.492912,TX,2
A-2025267,3,32.839382,-97.32383,TX,2
A-2027537,3,44.950672,-93.105469,MN,1
A-2027988,2,29.939106,-90.06778,LA,2
A-2028029,2,36.145728999999996,-86.70594,TN,4
A-2028178,3,29.88905,-95.411682,TX,2
A-2028530,3,37.741337,-121.580818,CA,0
A-2028774,3,40.264069,-74.511414,NJ,6
A-2028944,2,30.253317,-81.516251,FL,3
A-2028970,3,44.948440999999995,-92.90320600000001,MN,1
A-2029575,2,39.863144,-75.10058599999998,NJ,6
A-2029918,4,35.011093,-81.915237,SC,4
A-2030068,2,25.780125,-80.369141,FL,3
A-2030072,2,25.67024,-80.364449,FL,3
A-2030237,2,34.74276,-80.81279,SC,4
A-2030272,3,33.760464,-84.493477,GA,4
A-2030461,3,44.951374,-93.025368,MN,1
A-2030827,2,30.578340999999998,-88.13813,AL,2
A-2030935,2,36.2169,-86.739693,TN,4
A-2031314,2,45.46841,-122.71163899999999,OR,7
A-2031326,2,39.545509,-119.787979,NV,0
A-2031377,3,37.766239,-122.405258,CA,0
A-2032220,2,37.604469,-77.569069,VA,6
A-2032311,2,28.52495,-81.380043,FL,3
A-2032874,2,30.318489000000003,-97.702278,TX,2
A-2032951,2,30.386629,-97.753929,TX,2
A-2033371,2,39.784378000000004,-104.90090900000001,CO,0
A-2033733,2,34.250744,-119.14261599999999,CA,5
A-2033822,2,33.973839,-118.23026999999999,CA,5
A-2034276,2,35.116741,-80.958611,NC,4
A-2034298,2,35.17651,-80.875877,NC,4
A-2034386,2,28.598709000000003,-82.551826,FL,3
A-2034744,3,30.195921000000002,-97.766312,TX,2
A-2034876,2,30.4872,-91.12816600000001,LA,2
A-2035063,2,32.488239,-93.767883,LA,2
A-2035166,2,33.509449,-112.15155,AZ,5
A-2035517,3,34.161097999999996,-118.46961200000001,CA,5
A-2035977,3,38.766781,-77.00331899999998,MD,6
A-2036645,2,44.897861,-93.290123,MN,1
A-2037204,2,33.244396,-87.51130699999999,AL,4
A-2037554,3,48.745018,-122.46627,WA,7
A-2038206,2,40.024731,-75.31893199999998,PA,6
A-2038542,3,35.141628000000004,-80.93203000000003,NC,4
A-2038691,2,26.181225,-80.14688100000002,FL,3
A-2038848,3,33.739643,-84.328194,GA,4
A-2038964,3,34.798573,-82.372467,SC,4
A-2039129,2,44.931618,-93.13195,MN,1
A-2039571,2,32.705086,-96.832031,TX,2
A-2040135,2,37.418701,-120.813271,CA,0
A-2040492,3,35.902851,-84.118706,TN,4
A-2040933,3,33.870490999999994,-112.146111,AZ,5
A-2041224,3,42.086445,-73.972206,NY,6
A-2041626,2,37.852942999999996,-122.22136699999999,CA,0
A-2041960,2,40.487064000000004,-74.30238299999998,NJ,6
A-2042103,2,38.122192,-79.046219,VA,6
A-2042364,2,35.22039,-80.82738499999998,NC,4
A-2042842,3,32.750774,-80.82839200000002,SC,4
A-2043717,3,37.690163,-122.135582,CA,0
A-2044494,2,41.457157,-81.69899000000002,OH,6
A-2044825,3,28.57078,-81.375816,FL,3
A-2045112,3,30.537948999999998,-84.59404,FL,2
A-2045650,2,34.785725,-86.95668,AL,4
A-2046073,3,37.703518,-121.736526,CA,0
A-2046133,2,34.083290000000005,-118.22168700000002,CA,5
A-2046575,3,40.610015999999995,-74.033699,NY,6
A-2046787,3,41.421326,-81.70105699999998,OH,6
A-2046867,2,35.231941,-80.838722,NC,4
A-2046997,2,35.867489,-78.571503,NC,4
A-2047330,2,34.027473,-81.10296600000002,SC,4
A-2047608,2,35.47139400000001,-97.483887,OK,4
A-2047890,2,36.1343,-86.780571,TN,4
A-2048395,2,35.753811,-120.685677,CA,5
A-2048623,2,42.607136,-71.325745,MA,6
A-2049115,2,40.890759,-78.191742,PA,6
A-2049166,2,39.859558,-84.996025,IN,6
A-2049755,2,33.372089,-81.98007199999998,GA,4
A-2050050,2,30.391840000000002,-97.830978,TX,2
A-2050493,2,40.544059999999995,-111.894554,UT,0
A-2051507,2,37.351059,-79.60015899999998,VA,4
A-2051517,2,35.226601,-80.747292,NC,4
A-2052309,2,35.334251,-97.529877,OK,4
A-2052351,2,30.466909,-91.139732,LA,2
A-2053610,2,29.464149,-98.397438,TX,2
A-2053695,2,31.833481,-85.865997,AL,2
A-2054015,2,40.666779,-73.76576999999997,NY,6
A-2055302,2,37.281811,-79.948761,VA,4
A-2056169,2,35.533138,-97.529762,OK,4
A-2056246,2,30.431659999999997,-91.080704,LA,2
A-2056320,4,29.962713,-90.07450899999999,LA,2
A-2056445,2,34.162471999999994,-89.438423,MS,4
A-2057430,2,38.992371,-77.50083199999997,VA,6
A-2058066,3,34.914047,-80.981934,SC,4
A-2058715,2,36.26292,-86.711823,TN,4
A-2059305,2,34.32275,-117.39846000000001,CA,5
A-2060500,2,33.370964,-79.217949,SC,4
A-2060919,2,32.713093,-96.68339499999999,TX,2
A-2060939,2,32.938621999999995,-96.748131,TX,2
A-2061149,2,29.747101,-95.36509699999999,TX,2
A-2061181,2,39.778141,-105.109642,CO,0
A-2061546,2,37.72208,-121.013329,CA,0
A-2061888,2,40.200169,-74.758812,NJ,6
A-2062277,2,35.308994,-80.718643,NC,4
A-2063031,2,42.054759999999995,-87.830566,IL,1
A-2063170,2,35.580101,-97.638481,OK,4
A-2064499,3,40.987827,-73.677513,NY,6
A-2064690,3,35.014614,-85.273323,TN,4
A-2065569,2,32.783485,-97.466637,TX,2
A-2065645,4,32.837345,-97.22545600000001,TX,2
A-2066101,3,47.549995,-122.315285,WA,7
A-2066214,2,37.505901,-120.776016,CA,0
A-2066577,3,39.021609999999995,-76.940407,MD,6
A-2066635,2,35.103271,-81.624413,SC,4
A-2066642,2,35.599384,-80.531868,NC,4
A-2066701,3,27.695826,-80.894958,FL,3
A-2067217,2,33.778919,-117.88877099999999,CA,5
A-2067868,3,34.185562,-118.317558,CA,5
A-2067948,2,42.94416,-83.717163,MI,1
A-2067959,2,42.360256,-83.216347,MI,1
A-2067997,3,42.237644,-85.678085,MI,1
A-2068757,2,33.863838,-81.468903,SC,4
A-2068981,2,33.50705,-80.849998,SC,4
A-2069418,3,32.811954,-96.856491,TX,2
A-2069772,2,34.648945,-114.627296,CA,5
A-2069963,2,37.740299,-122.407845,CA,0
A-2070259,2,43.0508,-83.655388,MI,1
A-2071059,2,34.474495000000005,-82.653244,SC,4
A-2071749,2,29.828793,-95.35363000000001,TX,2
A-2071839,3,39.752078999999995,-104.826981,CO,0
A-2072125,3,37.509811,-121.970299,CA,0
A-2072176,2,37.445053,-122.11914099999998,CA,0
A-2072917,2,35.012806,-81.958054,SC,4
A-2073525,3,31.926249,-83.76042199999998,GA,4
A-2073691,2,42.340889000000004,-87.963631,IL,1
A-2074304,3,33.117992,-111.84211,AZ,5
A-2074387,3,31.74568,-106.334686,TX,2
A-2074467,2,37.61068,-120.977951,CA,0
A-2074526,2,38.503677,-122.28645300000001,CA,0
A-2074949,3,39.986778,-75.20723000000002,PA,6
A-2075193,2,35.820824,-78.591789,NC,4
A-2075259,2,35.882881,-78.840797,NC,4
A-2075545,3,38.716759,-90.297768,MO,1
A-2076490,3,42.739822,-83.45188900000002,MI,1
A-2076851,2,38.195477000000004,-85.707596,KY,4
A-2076880,2,39.207474,-84.464439,OH,6
A-2077413,2,34.893028,-82.09129300000002,SC,4
A-2077672,3,29.574144,-98.59432199999999,TX,2
A-2078047,2,36.16452,-86.78106700000002,TN,4
A-2078067,2,36.039711,-86.762772,TN,4
A-2078418,2,42.423771,-122.80700700000001,OR,7
A-2078589,2,36.850947999999995,-120.25514199999999,CA,0
A-2078791,3,43.050911,-76.144897,NY,6
A-2078822,3,39.841782,-75.40074200000002,PA,6
A-2079163,3,44.968906,-93.343636,MN,1
A-2079524,3,34.027451,-118.274498,CA,5
A-2079753,2,33.992691,-80.979469,SC,4
A-2080521,2,41.254269,-73.677116,NY,6
A-2080567,4,40.061646,-80.590057,WV,6
A-2080879,3,35.723263,-78.584641,NC,4
A-2081032,2,28.217026,-82.715233,FL,3
A-2081055,2,27.38843300000001,-82.487091,FL,3
A-2081356,2,32.402039,-80.62673199999998,SC,4
A-2081604,2,32.735172,-97.224998,TX,2
A-2082204,2,47.67955,-122.37673999999998,WA,7
A-2082753,3,36.000771,-85.04559300000003,TN,4
A-2083944,3,37.683784,-122.127899,CA,0
A-2084067,2,34.03009,-117.698051,CA,5
A-2084339,3,33.923355,-81.068031,SC,4
A-2084689,3,34.028389000000004,-118.44838,CA,5
A-2085080,2,40.05748,-76.39829300000002,PA,6
A-2085666,2,33.791431,-84.39224200000002,GA,4
A-2085728,2,34.437809,-82.483398,SC,4
A-2085747,2,34.24548,-82.258186,SC,4
A-2085756,2,34.815159,-82.44136800000003,SC,4
A-2086355,2,34.994541,-89.795372,TN,4
A-2087304,2,40.76965,-73.501228,NY,6
A-2088259,4,41.799479999999996,-87.80096400000002,IL,1
A-2089480,2,41.389973,-73.598167,NY,6
A-2089976,2,35.760796,-78.6492,NC,4
A-2090105,2,28.375420000000002,-80.701233,FL,3
A-2090123,3,27.339331,-82.445862,FL,3
A-2090135,2,34.899409999999996,-82.46392800000002,SC,4
A-2090591,2,30.222387,-97.697266,TX,2
A-2091065,2,29.623331,-95.465233,TX,2
A-2092690,2,33.439289,-82.023849,GA,4
A-2092904,2,30.187651000000002,-97.597961,TX,2
A-2092929,3,35.39210100000001,-97.502571,OK,4
A-2093156,2,36.140578999999995,-95.969513,OK,4
A-2093159,3,32.792629,-96.624649,TX,2
A-2093250,2,36.032070000000004,-86.991959,TN,4
A-2093277,2,33.481583,-86.776611,AL,4
A-2093363,2,29.725355,-95.42776500000001,TX,2
A-2093718,3,37.741451,-121.53343999999998,CA,0
A-2093783,2,37.363098,-121.891815,CA,0
A-2093810,2,37.036739000000004,-122.01943200000001,CA,0
A-2094731,2,35.72361,-78.82,NC,4
A-2094810,2,25.959814,-80.147087,FL,3
A-2095408,3,32.760146999999996,-97.166634,TX,2
A-2095618,2,36.066139,-95.9758,OK,4
A-2095648,2,36.139107,-86.733109,TN,4
A-2095696,2,33.233906,-87.618385,AL,4
A-2095816,2,29.729129999999998,-95.365501,TX,2
A-2096392,2,33.876259000000005,-118.102585,CA,5
A-2097127,3,33.522597999999995,-117.163017,CA,5
A-2097508,3,36.16500900000001,-86.818665,TN,4
A-2097861,2,43.09030900000001,-83.713913,MI,1
A-2097935,2,40.653960999999995,-73.567238,NY,6
A-2097960,2,40.075008000000004,-75.11955999999998,PA,6
A-2098380,2,35.33358,-80.850677,NC,4
A-2099033,2,41.864109,-87.978104,IL,1
A-2099488,2,29.870819,-95.414879,TX,2
A-2099650,2,33.476799,-112.13439199999999,AZ,5
A-2099848,2,38.066376,-122.53743,CA,0
A-2099863,2,34.17321,-119.142517,CA,5
A-2100022,2,33.974739,-118.244499,CA,5
A-2100471,2,39.783962,-86.164864,IN,1
A-2101562,2,36.086128,-95.95796999999999,OK,4
A-2102154,2,36.882568,-121.66188799999999,CA,0
A-2102354,2,42.615219,-71.451988,MA,6
A-2102866,2,35.217701,-80.873703,NC,4
A-2102909,2,35.27024799999999,-80.730827,NC,4
A-2103117,2,33.723282,-84.083122,GA,4
A-2103142,2,33.98217,-81.262672,SC,4
A-2103262,2,34.677799,-82.983391,SC,4
A-2103523,2,42.008553000000006,-88.204483,IL,1
A-2103613,3,33.037788,-97.001953,TX,2
A-2103758,2,30.551886,-91.19765500000001,LA,2
A-2104101,2,39.543968,-105.28259299999999,CO,0
A-2104196,2,33.639671,-112.129944,AZ,5
A-2104197,2,34.2854,-110.13831299999998,AZ,5
A-2104268,3,45.499481,-122.56482700000001,OR,7
A-2105699,2,34.061451,-80.963463,SC,4
A-2105873,2,41.268559,-96.071304,NE,1
A-2106687,2,47.546028,-122.285591,WA,7
A-2107104,2,33.838081,-117.87613700000001,CA,5
A-2107630,3,38.846886,-77.432068,VA,6
A-2107915,3,37.61185800000001,-77.447517,VA,6
A-2108439,3,43.064442,-89.391273,WI,1
A-2108625,2,35.628571,-97.549538,OK,4
A-2109558,3,42.753242,-73.93235,NY,6
A-2109787,3,26.931902,-80.14917,FL,3
A-2109945,3,33.66563,-84.49778,GA,4
A-2110046,2,30.450859,-91.13896899999999,LA,2
A-2110096,2,34.727531,-86.62748,AL,4
A-2110343,2,36.805367,-119.785416,CA,0
A-2111443,3,32.843841999999995,-117.236603,CA,5
A-2111754,3,40.740654,-73.769974,NY,6
A-2112500,2,34.977119,-81.942581,SC,4
A-2113174,2,29.745581,-95.378998,TX,2
A-2113745,3,33.774914,-118.085495,CA,5
A-2113947,2,42.779999,-83.531837,MI,1
A-2113970,2,41.776436,-73.768097,NY,6
A-2114252,2,39.067161999999996,-84.508759,KY,6
A-2114272,2,35.099819000000004,-85.16964,TN,4
A-2114532,2,26.16484800000001,-80.222488,FL,3
A-2114868,3,32.901947,-80.022697,SC,4
A-2115157,2,30.190487,-97.770775,TX,2
A-2115793,2,33.364208000000005,-111.954536,AZ,5
A-2116003,2,39.004490000000004,-121.033249,CA,0
A-2116209,2,33.885502,-117.287567,CA,5
A-2116786,2,36.304668,-82.33908100000002,TN,4
A-2116876,2,35.178829,-80.756897,NC,4
A-2117179,2,34.80545,-82.228661,SC,4
A-2117199,2,34.106815000000005,-83.78511,GA,4
A-2117398,3,33.372471000000004,-84.178947,GA,4
A-2117403,2,33.0466,-81.26232900000002,SC,4
A-2117684,2,30.2006,-97.87831899999999,TX,2
A-2118086,2,29.884828999999996,-95.473846,TX,2
A-2118329,2,47.55191,-122.33618200000001,WA,7
A-2118501,2,35.77813300000001,-121.32853700000001,CA,5
A-2119220,2,39.835709,-84.231461,OH,6
A-2119283,2,35.07703,-80.934814,SC,4
A-2119287,3,35.810055,-80.860352,NC,4
A-2119304,2,35.222469,-80.84745799999997,NC,4
A-2119371,2,35.054668,-80.864799,NC,4
A-2120001,2,29.368640999999997,-98.55275,TX,2
A-2120212,2,32.822272999999996,-96.785843,TX,2
A-2120714,2,37.259651,-121.88935900000001,CA,0
A-2121222,2,40.205769000000004,-74.77454399999998,PA,6
A-2121379,3,38.288826,-85.646011,KY,4
A-2121454,2,35.275871,-80.970612,NC,4
A-2122523,3,33.230209,-86.80720500000002,AL,4
A-2122613,2,29.71583,-95.418419,TX,2
A-2122840,2,46.094231,-123.728699,OR,7
A-2123071,2,34.031837,-117.758133,CA,5
A-2123188,2,34.156902,-118.4487,CA,5
A-2123318,3,38.86454000000001,-77.067436,VA,6
A-2125437,3,36.116119,-86.773315,TN,4
A-2126046,2,39.829390999999994,-75.219597,NJ,6
A-2126178,2,40.849331,-73.28376800000002,NY,6
A-2126260,3,39.157291,-76.826988,MD,6
A-2126368,2,38.04678,-84.551941,KY,4
A-2126676,2,27.338490999999998,-82.446732,FL,3
A-2127318,2,30.415581,-91.062523,LA,2
A-2127535,2,29.627214000000002,-95.24722299999999,TX,2
A-2128768,2,35.157814,-80.776314,NC,4
A-2129720,2,35.134918,-89.997292,TN,4
A-2130843,2,39.838829,-84.85635400000002,IN,6
A-2130949,2,35.148121,-80.865997,NC,4
A-2131825,2,30.344079999999998,-97.705063,TX,2
A-2131945,2,36.180759,-95.949837,OK,4
A-2132076,2,34.718681,-86.555931,AL,4
A-2132235,2,35.24469000000001,-112.214577,AZ,5
A-2132284,2,31.760697999999998,-106.26776100000001,TX,2
A-2132353,2,38.119495,-121.257446,CA,0
A-2132879,3,40.98782,-73.67540699999998,NY,6
A-2133716,2,34.86253,-82.279381,SC,4
A-2134496,2,29.717709999999997,-95.538979,TX,2
A-2134508,2,29.731559999999998,-95.468262,TX,2
A-2135170,2,42.53598,-83.116577,MI,1
A-2135217,4,42.944656,-85.71109,MI,1
A-2136135,3,34.766487,-82.277321,SC,4
A-2136568,2,35.507671,-97.476669,OK,4
A-2136701,2,36.140659,-95.904556,OK,4
A-2136856,2,29.676531,-95.47689799999999,TX,2
A-2136946,2,39.594952,-104.753311,CO,0
A-2137707,3,41.43227,-72.805557,CT,6
A-2138556,2,44.949905,-93.347824,MN,1
A-2138677,2,41.996819,-88.180222,IL,1
A-2139488,2,37.447624,-122.121803,CA,0
A-2140014,2,40.760151,-73.998787,NY,6
A-2140286,2,35.119919,-80.99498,NC,4
A-2140366,2,35.258339,-80.794792,NC,4
A-2140425,2,35.855305,-78.578087,NC,4
A-2140596,2,25.785469,-80.384857,FL,3
A-2140742,2,34.697971,-82.452652,SC,4
A-2141213,3,32.719367999999996,-97.225334,TX,2
A-2141281,3,35.52450200000001,-97.537178,OK,4
A-2141328,2,32.695419,-96.566063,TX,2
A-2141589,2,29.734240000000003,-95.410652,TX,2
A-2142037,3,34.043114,-118.217155,CA,5
A-2143055,3,34.145981,-81.238045,SC,4
A-2143634,2,30.39490300000001,-91.109634,LA,2
A-2144155,3,47.22678,-122.463753,WA,7
A-2144682,3,43.071087,-73.751205,NY,6
A-2144831,2,40.690609,-73.575813,NY,6
A-2145876,2,29.616260999999998,-98.422371,TX,2
A-2146623,2,37.67337,-122.468254,CA,0
A-2146969,2,42.365383,-83.216606,MI,1
A-2147394,2,35.77137000000001,-78.588676,NC,4
A-2148305,2,30.174049,-97.807426,TX,2
A-2148917,3,39.780037,-104.96493500000001,CO,0
A-2149300,3,32.708679,-117.098244,CA,5
A-2149550,2,40.831070000000004,-73.028419,NY,6
A-2149687,2,38.132172,-78.435417,VA,6
A-2150563,2,33.196358000000004,-84.283653,GA,4
A-2150829,2,30.25923,-97.709869,TX,2
A-2150878,2,30.379928999999997,-97.526505,TX,2
A-2151197,2,36.090321,-86.771507,TN,4
