ID,Severity,Start_Lat,Start_Lng,cluster
A-23744,3,37.529819,-122.00208300000001,6
A-23754,3,37.825569,-122.30866999999999,6
A-23789,3,38.624790000000004,-121.51718899999999,6
A-23828,2,38.088806,-122.84248400000001,6
A-23829,2,38.698997,-120.99558300000001,6
A-23869,2,37.986336,-122.306381,6
A-23885,2,37.341419,-121.85358400000001,6
A-23940,2,38.017952,-121.894058,6
A-23980,2,38.66843400000001,-121.076378,6
A-23994,2,38.639969,-121.27198,6
A-24011,2,36.914463,-121.54991100000001,6
A-24030,3,37.808498,-122.36685200000001,6
A-24051,2,37.339077,-121.851662,6
A-24071,2,36.941044,-121.76943200000001,6
A-24075,2,38.221317,-122.238693,6
A-24088,3,37.78699500000001,-122.38987,6
A-24103,3,38.001785,-122.281792,6
A-24146,2,37.686611,-122.130104,6
A-24222,2,38.215771000000004,-122.22226699999999,6
A-24249,2,37.319202000000004,-122.048409,6
A-24260,2,38.709034,-121.727974,6
A-24268,2,37.366844,-121.996048,6
A-24270,2,38.00369600000001,-121.83627299999999,6
A-24271,3,37.520306,-121.98381,6
A-24280,3,37.326691,-121.94088,6
A-24311,1,37.786518,-122.39856699999999,6
A-24330,2,38.560513,-121.45806100000001,6
A-24346,3,37.69812,-121.940575,6
A-24381,2,38.221317,-122.238693,6
A-24395,3,37.900723,-121.285301,6
A-24398,2,38.355686,-122.21248600000001,6
A-24414,2,39.216366,-121.06066100000001,6
A-24463,2,38.414387,-122.65857700000001,6
A-24473,2,38.661057,-121.364296,6
A-24479,2,36.907866999999996,-121.403893,6
A-24483,2,38.020241,-122.53958899999999,6
A-24487,2,37.705757,-122.129189,6
A-24495,2,38.43206,-122.71586599999999,6
A-24499,3,37.98325300000001,-122.315956,6
A-24505,2,37.552986,-122.295914,6
A-24524,2,38.02144600000001,-122.53899399999999,6
A-24538,2,37.83567,-122.48461200000001,6
A-24539,3,37.851562,-122.29938500000002,6
A-24577,2,36.622271999999995,-121.845345,6
A-24600,3,38.217556,-122.13685600000001,6
A-24603,3,37.672855,-122.467499,6
A-24606,2,37.143429,-121.98490100000001,6
A-24625,2,36.916817,-121.731682,6
A-24626,2,36.96125,-121.550941,6
A-24633,2,37.443542,-122.11723300000001,6
A-24643,2,38.500584,-121.431229,6
A-24646,2,37.145508,-121.98496999999999,6
A-24649,3,38.088623,-122.231697,6
A-24670,2,37.818493,-122.14664499999999,6
A-24686,2,37.563786,-122.306152,6
A-24689,2,37.119865000000004,-121.975967,6
A-24703,3,37.334236,-122.068367,6
A-24718,3,38.448048,-121.856049,6
A-24742,2,38.678619,-121.26303899999999,6
A-24793,3,38.52132,-121.52188899999999,6
A-24813,3,38.52953,-121.518105,6
A-24832,3,37.70071400000001,-121.773895,6
A-24840,3,38.747753,-121.26843999999998,6
A-24855,3,37.701103,-122.02116399999998,6
A-24859,3,37.704890999999996,-122.47181699999999,6
A-24867,3,37.418846,-122.219154,6
A-24869,2,38.468821999999996,-121.416954,6
A-24911,2,38.321114,-121.226501,6
A-24914,3,37.698124,-121.94076499999998,6
A-24947,2,38.716602,-120.829536,6
A-24948,3,38.108672999999996,-121.39301299999998,6
A-24958,3,38.606235999999996,-121.50806399999999,6
A-24965,2,38.497437,-120.808952,6
A-24977,2,38.623875,-121.22998799999999,6
A-24980,2,37.674118,-121.27033200000001,6
A-24993,2,37.979061,-122.043388,6
A-25026,3,37.711715999999996,-121.717743,6
A-25034,3,37.897476,-122.0812,6
A-25079,2,38.609974,-121.341393,6
A-25082,3,37.317062,-121.94058999999999,6
A-25103,3,37.328281,-122.00960500000001,6
A-25142,2,37.573605,-122.262344,6
A-25161,2,38.364452,-122.525566,6
A-25168,2,37.095348,-122.097206,6
A-25182,3,37.414955,-121.91296399999999,6
A-25198,2,37.867241,-122.201027,6
A-25215,3,37.711319,-122.167976,6
A-25222,3,37.701584000000004,-121.906929,6
A-25262,3,37.808498,-122.36685200000001,6
A-25289,2,37.065490999999994,-121.999802,6
A-25302,2,38.470661,-122.88633,6
A-25316,2,38.474270000000004,-121.422974,6
A-25335,3,37.701668,-121.769699,6
A-25375,3,38.371033000000004,-121.95449099999999,6
A-25431,2,37.425216999999996,-121.972664,6
A-25489,3,38.758034,-121.261528,6
A-25511,3,37.68935,-122.105194,6
A-25513,3,37.806862,-121.990784,6
A-25538,3,37.494053,-121.95015,6
A-25561,3,38.788437,-121.222595,6
A-25620,3,38.249687,-122.07,6
A-25641,3,37.690514,-121.918709,6
A-25654,2,37.415833,-121.977654,6
A-25655,2,38.538242,-121.473648,6
A-25671,3,37.320629,-121.995506,6
A-25703,3,37.808498,-122.36685200000001,6
A-25714,2,38.709179,-121.76511399999998,6
A-25719,3,38.565559,-121.49976299999999,6
A-25726,2,39.558056,-122.00431100000002,6
A-25754,3,37.648651,-122.096718,6
A-25770,2,37.618481,-122.15065,6
A-25774,2,37.93935,-122.516403,6
A-25791,3,37.334255,-122.032471,6
A-25808,2,37.704887,-121.90966,6
A-25819,2,37.904404,-122.604019,6
A-25821,2,38.67857,-121.262207,6
A-25877,2,37.958275,-121.258858,6
A-25890,3,37.66637,-122.107491,6
A-25892,3,38.644695,-121.272003,6
A-25902,2,38.6768,-121.466095,6
A-25909,2,37.80067800000001,-122.42948200000001,6
A-25928,2,38.014796999999994,-121.99881,6
A-25949,2,37.692825,-122.110855,6
A-25982,2,39.322975,-120.881699,6
A-26005,2,37.7883,-121.300407,6
A-26081,3,37.9426,-122.47768400000001,6
A-26131,2,38.982624,-123.11700400000001,6
A-26136,2,38.721378,-120.83358,6
A-26160,2,37.694767,-122.066254,6
A-26170,3,37.502990999999994,-122.331703,6
A-26242,2,38.446655,-122.19691499999999,6
A-26271,2,37.609268,-120.97638700000002,6
A-26272,3,37.532864000000004,-121.93831599999999,6
A-26273,3,38.492313,-121.799828,6
A-26295,3,38.351486,-121.983681,6
A-26311,2,38.702057,-121.382851,6
A-26344,3,38.618365999999995,-121.52941100000001,6
A-26388,3,37.643917,-122.09420800000001,6
A-26393,3,37.361958,-121.90338100000001,6
A-26417,3,37.700649,-121.79699699999999,6
A-26426,2,37.724007,-122.401474,6
A-26437,3,37.583099,-122.05013999999998,6
A-26463,3,37.78093300000001,-122.173271,6
A-26473,2,37.798637,-121.03376000000002,6
A-26476,2,38.297798,-120.70468100000001,6
A-26503,2,37.578635999999996,-120.942307,6
A-26505,3,38.563408,-121.639778,6
A-26507,2,38.60387,-121.51181000000001,6
A-26515,2,38.622402,-121.328476,6
A-26526,3,37.056808000000004,-120.96968799999999,6
A-26558,2,37.904747,-121.22303799999999,6
A-26595,3,38.514091,-121.776123,6
A-26621,2,36.672482,-121.640358,6
A-26632,3,38.673671999999996,-121.72858400000001,6
A-26639,3,37.835564,-122.295456,6
A-26653,2,36.571983,-121.5205,6
A-26759,3,37.316517,-121.957802,6
A-26794,2,38.483513,-121.408798,6
A-26822,2,37.90730300000001,-122.52020300000001,6
A-26831,3,37.923491999999996,-122.513168,6
A-26844,2,37.397372999999995,-121.936127,6
A-26864,3,38.013228999999995,-122.090782,6
A-26877,2,37.428416999999996,-122.10138700000002,6
A-26885,3,38.559971000000004,-121.466576,6
A-26918,3,37.948303,-122.05671699999999,6
A-26931,2,38.342754,-122.35122700000001,6
A-26964,2,38.640636,-121.47919499999999,6
A-27020,3,37.334507,-122.02793100000001,6
A-27029,3,37.560387,-121.909203,6
A-27040,2,37.896904,-122.101845,6
A-27075,3,37.395493,-121.90763100000001,6
A-27078,3,38.59132,-121.5047,6
A-27094,2,38.362347,-122.77819099999999,6
A-27105,2,39.278046,-123.094551,6
A-27140,3,37.808498,-122.36685200000001,6
A-27167,3,37.932465,-122.403297,6
A-27231,3,37.718063,-121.701027,6
A-27271,3,38.873160999999996,-121.131432,6
A-27274,2,37.002934,-121.556618,6
A-27296,3,37.969452000000004,-122.05873899999999,6
A-27338,3,37.847736,-122.027786,6
A-27341,3,37.43473400000001,-121.88871,6
A-27350,3,37.373352000000004,-121.925728,6
A-27357,2,38.705887,-121.327049,6
A-27360,2,38.201214,-120.69274899999999,6
A-27377,2,39.267838,-121.01503799999999,6
A-27384,2,38.478896999999996,-121.421066,6
A-27404,2,38.495975,-121.45914499999999,6
A-27455,2,37.366436,-121.90104699999999,6
A-27472,2,37.49221,-122.38609299999999,6
A-27478,2,37.75404,-121.485123,6
A-27486,3,37.762657,-121.33834099999999,6
A-27495,3,37.926357,-122.060768,6
A-27497,3,37.520306,-121.98381,6
A-27519,2,37.360653000000006,-121.915985,6
A-27524,2,37.711315,-122.395523,6
A-27527,2,37.366814,-121.99603300000001,6
A-27541,2,37.948440999999995,-122.51265,6
A-27548,3,37.830509,-122.294044,6
A-27565,2,37.775898,-121.71833000000001,6
A-27649,3,37.824001,-122.316925,6
A-27665,2,36.904003,-121.71379099999999,6
A-27668,2,37.971621999999996,-121.332932,6
A-27730,2,38.559971000000004,-121.466576,6
A-27734,3,38.67136,-121.591324,6
A-27745,3,38.661533,-121.359703,6
A-27755,2,38.475349,-121.423851,6
A-27756,2,38.602013,-121.579826,6
A-27780,3,38.091621,-122.231178,6
A-27781,2,37.407558,-122.066429,6
A-27787,2,38.053298999999996,-120.621849,6
A-27802,2,38.380234,-121.365646,6
A-27808,2,37.986294,-122.5252,6
A-27827,2,38.485245,-121.80806000000001,6
A-27831,2,37.550369,-122.312004,6
A-27840,2,38.631657000000004,-121.328201,6
A-27849,3,37.640194,-122.090424,6
A-27868,3,37.517319,-121.941078,6
A-27893,3,37.640194,-122.090424,6
A-27917,2,37.807072,-122.47561599999999,6
A-27936,2,38.02256,-121.964592,6
A-27943,2,38.544376,-121.473778,6
A-27946,3,37.690459999999995,-122.09041599999999,6
A-27952,2,37.250664,-121.928223,6
A-27955,3,38.217556,-122.13685600000001,6
A-27962,3,37.572327,-121.888275,6
A-28055,2,37.554504,-122.02780200000001,6
A-28077,2,38.00718300000001,-121.334,6
A-28083,3,37.895218,-122.30824299999999,6
A-28139,3,38.002102,-121.350548,6
A-28142,3,38.575581,-121.569061,6
A-28152,3,37.824001,-122.316925,6
A-28155,3,37.469952,-121.908653,6
A-28167,2,37.713852,-121.554047,6
A-28186,3,37.827579,-122.282959,6
A-28324,3,37.401531,-121.908859,6
A-28337,2,37.05938,-121.58436599999999,6
A-28354,3,37.920646999999995,-122.062325,6
A-28379,3,38.476742,-121.505959,6
A-28431,2,36.575214,-121.913651,6
A-28435,2,38.61052700000001,-121.38333899999999,6
A-28453,3,38.574139,-121.57755300000001,6
A-28465,2,37.498321999999995,-122.238731,6
A-28469,2,38.50087,-121.439995,6
A-28500,2,36.458427,-121.378616,6
A-28545,2,38.318501,-122.714455,6
A-28553,3,37.668953,-122.10938999999999,6
A-28561,2,38.651070000000004,-121.076546,6
A-28565,2,37.80011,-122.224709,6
A-28580,2,37.400574,-122.03568999999999,6
A-28585,2,38.496132,-121.436775,6
A-28588,2,38.019093,-121.94658700000001,6
A-28592,2,37.280075,-122.011482,6
A-28607,2,38.595753,-121.38452099999999,6
A-28617,2,38.595909000000006,-121.392242,6
A-28645,2,38.359909,-122.71303600000002,6
A-28651,2,38.978896999999996,-121.38256100000001,6
A-28703,2,37.940556,-121.300453,6
A-28735,3,38.67342,-121.63073,6
A-28774,2,37.253029,-121.78876499999998,6
A-28787,3,37.908660999999995,-122.320976,6
A-28791,2,37.701060999999996,-122.393188,6
A-28793,2,38.559532,-121.373085,6
A-28831,2,38.950298,-121.09985400000001,6
A-28838,3,38.707462,-121.309799,6
A-28839,3,38.27626,-122.04744699999999,6
A-28862,2,38.680443,-120.915016,6
A-28877,3,38.572906,-121.51748700000002,6
A-28883,2,37.377357,-121.94544199999999,6
A-28922,2,37.98328,-121.271286,6
A-28927,2,37.734898,-122.40866100000001,6
A-28929,2,37.338223,-121.85405,6
A-28932,3,38.55249,-121.694313,6
A-28940,3,37.321117,-121.899887,6
A-28998,3,37.333649,-121.937294,6
A-29007,2,37.910938,-121.622955,6
A-29008,3,37.914584999999995,-122.31752,6
A-29017,2,37.385403000000004,-121.97613500000001,6
A-29023,3,37.901039000000004,-122.31501000000002,6
A-29052,2,36.971111,-121.4188,6
A-29061,2,37.299049,-121.87468700000001,6
A-29068,2,36.889965000000004,-121.77323200000001,6
A-29085,3,37.435513,-121.887146,6
A-29087,2,36.94656,-121.84686299999998,6
A-29089,3,38.713371,-121.364571,6
A-29091,2,37.484699,-122.18481399999999,6
A-29093,3,37.815102,-121.993195,6
A-29143,2,37.059329999999996,-121.584709,6
A-29186,3,38.559505,-121.467201,6
A-29194,2,39.434216,-121.570503,6
A-29199,2,38.49609,-121.45223200000001,6
A-29242,2,36.978008,-121.91026299999999,6
A-29246,3,37.723995,-121.67593400000001,6
A-29260,3,37.458626,-121.92413300000001,6
A-29266,2,38.025166,-122.568703,6
A-29272,2,37.518947999999995,-122.330307,6
A-29273,3,37.784195000000004,-122.18466200000002,6
A-29329,3,38.550488,-121.42786399999999,6
A-29330,2,38.751358,-121.48443600000002,6
A-29340,2,38.177197,-121.26255,6
A-29348,2,37.400787,-121.909706,6
A-29370,3,37.687305,-121.91745,6
A-29383,2,36.950603,-121.523094,6
A-29387,3,37.563477,-122.03858899999999,6
A-29388,2,39.42815,-122.01104699999999,6
A-29416,3,38.640011,-121.482452,6
A-29441,3,37.725777,-122.446198,6
A-29467,2,37.483288,-122.18073999999999,6
A-29488,2,37.38055,-121.95845800000001,6
A-29516,2,38.618324,-121.26818100000001,6
A-29580,2,38.241283,-122.26911899999999,6
A-29601,2,38.423725,-121.395569,6
A-29607,2,38.0,-121.337303,6
A-29611,3,37.70937,-122.46723200000001,6
A-29617,3,37.690514,-121.918709,6
A-29641,3,37.948418,-121.300972,6
A-29672,3,38.606235999999996,-121.50806399999999,6
A-29682,2,37.518269000000004,-120.88350700000001,6
A-29701,2,36.971191,-121.795151,6
A-29732,2,38.552116,-121.41585500000001,6
A-29787,3,38.770409,-121.248093,6
A-29803,3,37.742847,-121.53842900000001,6
A-29811,3,37.778332,-121.97566200000001,6
A-29857,2,38.291058,-121.312126,6
A-29874,2,37.867458,-122.198204,6
A-29878,3,37.826954,-122.286156,6
A-29884,3,37.588539000000004,-121.87087199999999,6
A-29905,2,36.768326,-121.74304199999999,6
A-29945,2,38.558128,-121.47396100000002,6
A-29955,3,37.367962,-121.84600800000001,6
A-29981,3,37.362038,-121.903572,6
A-29994,2,36.449108,-121.362831,6
A-29995,3,37.76955,-122.22098500000001,6
A-30006,2,38.08345,-122.218094,6
A-30088,2,38.825396999999995,-121.12494699999999,6
A-30113,2,38.303768,-122.708183,6
A-30121,2,38.037209000000004,-121.259964,6
A-30124,2,38.015083000000004,-122.26898999999999,6
A-30193,2,38.429111,-121.425125,6
A-30218,2,38.558609000000004,-121.379501,6
A-30220,2,38.662715999999996,-120.937653,6
A-30244,3,37.683304,-122.127098,6
A-30258,2,37.44355,-122.11724099999999,6
A-30282,2,36.768326,-121.74304199999999,6
A-30352,3,37.323296,-121.94079599999999,6
A-30364,3,37.866753,-122.303642,6
A-30385,3,37.948418,-121.300972,6
A-30391,2,37.21141400000001,-122.15653999999999,6
A-30475,2,37.509499,-122.333496,6
A-30477,2,37.421124,-122.092476,6
A-30514,3,37.915211,-122.06581899999999,6
A-30522,3,37.588806,-121.871445,6
A-30542,3,37.74242,-121.531723,6
A-30574,2,38.257751,-122.271149,6
A-30576,3,37.712456,-122.16931899999999,6
A-30580,2,38.642338,-121.367226,6
A-30589,3,37.828934000000004,-122.29377,6
A-30622,3,37.63975900000001,-121.884644,6
A-30626,2,37.49625800000001,-122.23317,6
A-30631,3,37.959,-122.052406,6
A-30655,3,38.550304,-121.47386200000001,6
A-30656,2,37.798565,-121.01496100000001,6
A-30687,2,37.766975,-121.733154,6
A-30712,2,37.314606,-121.931816,6
A-30757,2,38.358604,-121.93402900000001,6
A-30776,2,37.865192,-121.667648,6
A-30795,3,37.698196,-121.93467700000001,6
A-30798,2,37.397490999999995,-122.15790600000001,6
A-30817,2,38.59362,-121.382896,6
A-30819,2,38.00034,-121.26033000000001,6
A-30846,3,37.839985,-122.2966,6
A-30864,2,38.796856,-120.88931299999999,6
A-30884,3,37.99185900000001,-122.30792199999999,6
A-30911,2,37.926937,-121.35331000000001,6
A-30945,3,38.59343,-121.444771,6
A-30971,3,38.637119,-121.52273600000001,6
A-31002,2,37.240231,-121.76646399999998,6
A-31024,3,37.380177,-121.858208,6
A-31026,2,38.336624,-122.4925,6
A-31076,3,37.864605,-122.303246,6
A-31084,3,37.944809,-122.48558,6
A-31093,2,38.660647999999995,-121.327477,6
A-31174,2,38.02972800000001,-121.12796000000002,6
A-31199,3,37.892761,-122.064903,6
A-31200,2,37.359722,-121.996017,6
A-31205,2,38.624393,-121.328423,6
A-31246,2,37.407558,-122.066429,6
A-31254,2,37.371792,-122.252342,6
A-31271,3,37.858456,-122.30129199999999,6
A-31291,3,37.808498,-122.36685200000001,6
A-31298,2,37.568157,-122.311195,6
A-31332,3,37.84779,-122.2985,6
A-31351,3,37.828476,-122.294983,6
A-31356,2,37.382389,-121.96363799999999,6
A-31437,3,38.046146,-122.236649,6
A-31441,2,38.559898,-122.536491,6
A-31465,2,37.428416999999996,-122.10138700000002,6
A-31466,3,38.022526,-122.262299,6
A-31469,2,37.335892,-121.84821299999999,6
A-31477,2,38.589828000000004,-121.40149699999999,6
A-31497,2,37.474384,-122.27973200000001,6
A-31500,2,38.325459,-122.27694699999999,6
A-31501,2,37.995594,-122.066566,6
A-31540,3,37.952263,-122.32791100000001,6
A-31543,2,38.553616,-121.47424299999999,6
A-31574,2,36.987353999999996,-121.98793799999999,6
A-31584,2,38.022026000000004,-121.09409299999999,6
A-31603,2,38.694817,-120.81336200000001,6
A-31617,2,38.142478999999994,-122.247528,6
A-31632,2,37.322952,-121.99568899999998,6
A-31644,3,37.90270200000001,-122.515602,6
A-31670,2,37.794044,-122.181824,6
A-31683,2,38.029709000000004,-121.93859099999999,6
A-31737,3,37.709648,-122.12436699999999,6
A-31826,2,38.190155,-120.64315,6
A-31833,2,37.321728,-121.83488500000001,6
A-31845,3,37.681458,-122.124374,6
A-31848,2,38.639117999999996,-121.34597,6
A-31849,2,38.34066,-121.334259,6
A-31851,2,37.973988,-120.65103899999998,6
A-31874,2,37.854172,-122.22055800000001,6
A-31879,4,38.596363000000004,-122.601372,6
A-31880,3,37.705653999999996,-121.73148300000001,6
A-31892,3,37.328838,-121.870399,6
A-31940,3,37.681354999999996,-122.12802099999999,6
A-31959,3,38.054428,-121.371445,6
A-31967,2,38.551722999999996,-121.41869399999999,6
A-31971,2,37.418728,-121.970436,6
A-31981,2,37.428055,-122.195198,6
A-31999,2,38.036194,-121.969917,6
A-32006,2,38.382065000000004,-120.743546,6
A-32016,2,39.161015,-121.058594,6
A-32019,3,38.290943,-122.03476,6
A-32042,2,38.423725,-121.395569,6
A-32084,2,37.699898,-122.120934,6
A-32102,3,37.824688,-122.31205,6
A-32112,2,38.00193,-121.768166,6
A-32121,2,37.932251,-121.92308799999999,6
A-32127,3,37.852394,-122.02908300000001,6
A-32152,3,38.766987,-121.25318100000001,6
A-32157,2,38.241631,-122.269127,6
A-32165,3,38.574604,-121.57826999999999,6
A-32194,2,38.432724,-121.530373,6
A-32208,2,38.595909000000006,-121.392242,6
A-32218,2,37.317062,-121.94058999999999,6
A-32240,2,36.978031,-121.91030900000001,6
A-32266,3,38.085155,-122.207214,6
A-32268,2,37.896904,-122.101845,6
A-32290,2,38.557995,-121.67563600000001,6
A-32306,2,37.636292,-122.10009,6
A-32346,2,38.68486,-121.33944699999999,6
A-32348,2,37.421535,-121.93466200000002,6
A-32350,2,38.856449,-121.08667,6
A-32352,3,38.642693,-121.42908500000001,6
A-32363,2,37.794193,-120.97828700000001,6
A-32378,2,37.975918,-121.263535,6
A-32465,2,37.4865,-122.1427,6
A-32466,3,37.732208,-122.41451299999999,6
A-32474,3,37.886765000000004,-122.308975,6
A-32505,2,37.928944,-122.51561699999999,6
A-32516,2,38.725105,-121.36460100000001,6
A-32518,3,37.497982,-121.92645300000001,6
A-32519,2,37.995594,-122.066566,6
A-32520,3,37.595181,-122.05828100000001,6
A-32523,3,38.626125,-121.410698,6
A-32531,2,38.188026,-122.601021,6
A-32607,2,37.936695,-121.297684,6
A-32650,2,38.134083000000004,-122.476372,6
A-32690,2,38.611206,-121.42683400000001,6
A-32735,2,37.448879,-122.12313799999998,6
A-32743,2,38.34832,-122.71316499999999,6
A-32749,3,37.656414,-122.10137900000001,6
A-32756,2,38.456692,-121.410385,6
A-32759,2,38.150757,-122.449348,6
A-32775,2,37.89791500000001,-122.09585600000001,6
A-32787,2,38.561802,-121.971275,6
A-32799,2,37.363445,-121.897217,6
A-32838,3,38.354504,-121.978577,6
A-32850,2,37.691105,-121.773018,6
A-32854,2,37.695384999999995,-122.073692,6
A-32881,3,37.31665,-121.95002,6
A-32882,2,38.5868,-121.370857,6
A-32886,2,37.403225,-122.02671799999999,6
A-32894,3,37.70013400000001,-121.79200700000001,6
A-32899,3,37.841358,-122.29705,6
A-32900,2,37.41095,-122.075134,6
A-32919,3,37.702647999999996,-122.11266299999998,6
A-32939,2,38.267426,-121.30145300000001,6
A-32950,3,38.563389,-121.491623,6
A-32957,2,38.496390999999996,-121.446472,6
A-32961,2,38.650859999999994,-121.076439,6
A-32962,2,37.743958,-122.40558600000001,6
A-32974,2,38.716705,-121.37431299999999,6
A-32982,2,37.491524,-122.219604,6
A-32996,2,37.339455,-121.852043,6
A-33019,3,37.687484999999995,-122.13348400000001,6
A-33032,3,37.549904,-122.025429,6
A-33042,2,37.95599,-122.51518200000001,6
A-33064,3,37.531040000000004,-121.941856,6
A-33096,3,38.80862800000001,-121.198563,6
A-33097,2,38.627098,-121.092506,6
A-33133,3,37.511359999999996,-121.93763700000001,6
A-33174,2,37.850097999999996,-122.22318999999999,6
A-33190,2,37.621433,-122.077316,6
A-33196,2,38.016769000000004,-121.990753,6
A-33209,3,37.959778,-122.330673,6
A-33211,2,37.363453,-121.89730800000001,6
A-33296,2,37.799709,-122.25196100000001,6
A-33379,3,37.408966,-121.878571,6
A-33390,2,37.539558,-121.92379,6
A-33396,2,38.550304,-121.47383899999998,6
A-33408,2,38.560513,-121.45806100000001,6
A-33412,3,37.945351,-122.058006,6
A-33425,2,37.944721,-122.514725,6
A-33436,3,37.566875,-121.89823899999999,6
A-33449,3,37.690104999999996,-122.096245,6
A-33474,2,37.876652,-122.071655,6
A-33487,3,38.4688,-121.497879,6
A-33495,2,38.233418,-122.618179,6
A-33507,2,38.496109000000004,-121.408813,6
A-33516,3,37.691116,-122.138718,6
A-33533,3,37.77953,-121.315125,6
A-33561,3,37.690575,-122.13217900000001,6
A-33592,2,38.660647999999995,-121.327477,6
A-33620,2,38.538242,-121.473648,6
A-33633,3,37.956161,-121.319565,6
A-33641,2,38.610703,-121.401482,6
A-33650,2,38.821548,-121.193596,6
A-33677,2,38.221954,-121.27334599999999,6
A-33680,2,37.663986,-122.398918,6
A-33695,2,38.379482,-122.685883,6
A-33698,2,37.475147,-122.20909099999999,6
A-33707,2,37.051643,-121.99781000000002,6
A-33741,2,37.550369,-122.312004,6
A-33749,2,38.588539000000004,-121.38304099999999,6
A-33771,2,38.690338,-121.38288100000001,6
A-33802,3,38.115883000000004,-122.10635400000001,6
A-33825,2,38.685673,-121.353935,6
A-33829,2,38.665259999999996,-121.308578,6
A-33831,3,38.661053,-121.359779,6
A-33841,3,37.495384,-121.923294,6
A-33853,2,37.399055,-122.027824,6
A-33893,2,38.330734,-122.317108,6
A-33909,3,37.800509999999996,-122.279808,6
A-33918,3,38.471748,-121.82521100000001,6
A-33947,2,37.46876500000001,-122.15520500000001,6
A-34002,3,38.299834999999995,-122.03407299999999,6
A-34004,2,37.416698,-122.21153999999999,6
A-34023,2,37.892216,-122.15446499999999,6
A-34032,2,37.250717,-121.83651,6
A-34043,2,37.251087,-121.931229,6
A-34061,3,37.364319,-121.90183999999999,6
A-34083,3,37.70854600000001,-122.16366599999999,6
A-34112,3,38.937206,-121.05313100000001,6
A-34137,2,38.743469,-121.170799,6
A-34157,2,37.678249,-122.38826,6
A-34162,2,38.631741,-121.335327,6
A-34164,2,37.041733,-121.517853,6
A-34189,2,38.492034999999994,-121.412979,6
A-34192,2,38.524944,-121.46463,6
A-34193,2,38.610462,-121.38296499999998,6
A-34207,2,38.496390999999996,-121.446472,6
A-34246,2,38.227940000000004,-122.61528,6
A-34247,2,38.009846,-122.02288100000001,6
A-34291,2,38.48677100000001,-121.451843,6
A-34294,3,38.701572,-121.316208,6
A-34326,2,38.538242,-121.473648,6
A-34338,2,38.614178,-121.38297299999999,6
A-34342,2,37.241005,-121.79718799999999,6
A-34346,3,37.701423999999996,-121.89439399999999,6
A-34389,2,38.21200200000001,-122.54924799999999,6
A-34406,2,37.097004,-121.57621,6
A-34412,2,38.429115,-121.582916,6
A-34416,2,38.682217,-121.43843100000001,6
A-34453,2,38.023254,-121.96658300000001,6
A-34462,3,37.701157,-121.82371499999999,6
A-34487,2,38.704966999999996,-121.30875400000001,6
A-34501,2,37.253094,-121.95743600000002,6
A-34515,3,38.271667,-122.050964,6
A-34548,2,38.325233000000004,-122.735725,6
A-34595,2,37.54932,-122.292496,6
A-34599,2,37.54932,-122.292496,6
A-34617,2,38.189774,-120.83036799999999,6
A-34638,2,38.418869,-122.71578999999998,6
A-34646,3,38.641327000000004,-121.450294,6
A-34667,2,37.393295,-121.91954799999999,6
A-34669,2,37.841858,-122.48558,6
A-34677,2,38.703709,-121.345932,6
A-34765,2,37.75071,-121.47959099999999,6
A-34768,3,37.719524,-122.17639199999999,6
A-34791,2,37.39122800000001,-122.06841999999999,6
A-34816,2,38.817383,-121.300316,6
A-34849,3,37.85376,-122.30021699999999,6
A-34855,2,37.194881,-121.993698,6
A-34870,2,37.358878999999995,-121.84258999999999,6
A-34914,2,37.823421,-122.20882399999999,6
A-34952,2,37.45882,-122.13789399999999,6
A-34956,3,37.497982,-121.92645300000001,6
A-34961,2,37.390408,-121.45071399999999,6
A-35038,2,37.582264,-122.252853,6
A-35049,2,37.925983,-122.514496,6
A-35063,3,37.719147,-122.448471,6
A-35088,2,37.969894000000004,-121.922874,6
A-35107,3,38.022526,-122.262299,6
A-35116,3,37.895218,-122.30824299999999,6
A-35133,2,37.38055,-121.95845800000001,6
A-35137,2,37.373352000000004,-121.925728,6
A-35193,3,37.32188,-121.8993,6
A-35196,2,38.664833,-121.35051000000001,6
A-35210,2,38.574013,-121.38310200000001,6
A-35279,2,37.977917,-121.996284,6
A-35288,2,37.416733,-122.08645600000001,6
A-35298,3,38.664406,-121.356705,6
A-35304,3,37.68832800000001,-122.134399,6
A-35387,3,38.637943,-121.405418,6
A-35390,3,37.701157,-121.82371499999999,6
A-35410,3,37.700932,-121.922119,6
A-35439,3,37.690342,-122.123703,6
A-35444,2,37.449841,-122.12383999999999,6
A-35451,3,37.333767,-122.064621,6
A-35461,2,37.332661,-120.991676,6
A-35486,2,37.246281,-121.776932,6
A-35491,2,37.739441,-121.178696,6
A-35506,2,38.376839000000004,-122.202377,6
A-35551,2,37.321636,-121.834801,6
A-35557,2,38.488613,-122.449692,6
A-35579,3,38.593552,-121.444725,6
A-35587,3,37.945351,-122.058006,6
A-35633,2,37.282345,-121.80853300000001,6
A-35695,2,38.147521999999995,-122.45423100000001,6
A-35718,2,37.979061,-122.043388,6
A-35753,3,37.51466,-121.93988799999998,6
A-35765,3,38.208397,-122.14999399999999,6
A-35782,2,38.241276,-122.269112,6
A-35788,2,37.251872999999996,-121.935677,6
A-35804,2,39.279392,-121.09897600000001,6
A-35831,3,37.549759,-122.025047,6
A-35834,3,38.644890000000004,-121.383255,6
A-35864,2,38.235401,-122.669357,6
